"","status","geometry","type","source","sYear","Empreendimento","Fase","Quantidade de UH"," Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região","Longitude","Latitude","id"
"98","Funciona","POINT (-47.2160555555556 -22.4841388888889)","FAR",NA,NA," RESIDENCIAL SONHO MEU - CONDOMÍNIO 2"," OBRAS >= 85%"," 300"," APTO"," FAR"," 3000000"," 25800000"," Rua ANTÔNIO BASTITELA"," 0"," "," "," Engenheiro Coelho"," 3515152"," RMC"," -47.2160555555556"," -22.4841388888889",98
"99","Funciona","POINT (-46.2915444444444 -23.5028361111111)","FAR",NA,NA," RESIDENCIAL SUZANO 2"," OBRAS"," 600"," APTO"," FAR"," 12000000"," 57600000"," Estrada TAKASHI KOBATA (ANT. AV. WASHINGTON LUIZ)"," 653"," RIO ABAIXO"," 08696040"," Suzano"," 3552502"," RMSP"," -46.2915444444444"," -23.5028361111111",99
"100","Funciona","POINT (-47.8163888888889 -21.119175)","FAR",NA,NA," RESIDENCIAL TAPAJOS"," OBRAS"," 288"," APTO"," FAR"," 4493268,68"," 26381268,68"," Rua CARLOS CESAR TONELO"," S/N"," JARDIM HEITOR RIGON"," 14062035"," Ribeirão Preto"," 3543402"," ESP"," -47.8163888888889"," -21.119175",100
"101","Funciona","POINT (-46.93375 -22.4460277777778)","FAR",NA,NA," RESIDENCIAL TERRAS DE MOJI"," OBRAS"," 300"," CASA"," FAR"," 2998714,64"," 23998714,64"," Rua EXPEDITO QUARTIERI"," 0"," JARDIM QUARTIERI"," "," Mogi Mirim"," "," ESP"," -46.93375"," -22.4460277777778",101
"102","Funciona","POINT (-47.8138888888889 -21.1191666666667)","FAR",NA,NA," RESIDENCIAL TOCANTINS"," OBRAS"," 192"," APTO"," FAR"," 3136475,31"," 17728475,31"," Rua JOAQUIM MENDES"," S/N"," JD HEITOR RIGON"," 14062035"," Ribeirão Preto"," 3543402"," ESP"," -47.8138888888889"," -21.1191666666667",102
"103","Funciona","POINT (-47.4264944444444 -23.5315638888889)","FAR",NA,NA," RESIDENCIAL VILA GARCIA I"," ENTREGA TOTAL"," 160"," APTO"," FAR"," 345600"," 8985600"," Rua 27 DE MARCO"," S/N"," JARDIM DAS COLINAS"," 18112490"," Votorantim"," 3557006"," RMS"," -47.4264944444444"," -23.5315638888889",103
"104","Funciona","POINT (-47.4274416666667 -23.5304805555556)","FAR",NA,NA," RESIDENCIAL VILA GARCIA II"," ENTREGA TOTAL"," 160"," APTO"," FAR"," 345600"," 8985600"," Avenida IZABEL FERREIRA COELHO"," S/N"," JD MARIA LUCIA"," 18112390"," Votorantim"," 3557006"," RMS"," -47.4274416666667"," -23.5304805555556",104
"105","Funciona","POINT (-47.4632166666667 -23.5771666666667)","FAR",NA,NA," RESIDENCIAL VILA PEDROSO I"," ENTREGA TOTAL"," 60"," APTO"," FAR"," 129600"," 3369600"," Rua JORGE WINKLER"," 192"," VILA PEDROSO"," 18117570"," Votorantim"," 3557006"," RMS"," -47.4632166666667"," -23.5771666666667",105
"106","Funciona","POINT (-47.46 -23.5788888888889)","FAR",NA,NA," RESIDENCIAL VILA PEDROSO II"," OBRAS"," 160"," APTO"," FAR"," 2962031,95"," 11602031,95"," Rua VITÓRIO POLLI"," S/N"," JARDIM EUROPA "," "," Votorantim"," 3557006"," RMS"," -47.46"," -23.5788888888889",106
"107","Funciona","POINT (-47.4601416666667 -23.5794916666667)","FAR",NA,NA," RESIDENCIAL VILA PEDROSO III"," ENTREGA TOTAL"," 100"," APTO"," FAR"," 216000"," 5616000"," Rua JESUINO CUSTODIO MENDES"," 115"," JD EUROPA"," 18117710"," Votorantim"," 3557006"," RMS"," -47.4601416666667"," -23.5794916666667",107
"108","Funciona","POINT (-46.5571944444444 -23.1178055555556)","FAR",NA,NA," JERÔNIMO DE CAMARGO RESIDENCIAL 1"," ENTREGA TOTAL"," 340"," APTO"," FAR"," 5525722,61"," 29325722,60"," Avenida                   JERÔNIMO DE CAMARGO"," "," CAETETUBA"," "," Atibaia"," 3504107"," ESP"," -46.5571944444444"," -23.1178055555556",108
"109","Funciona","POINT (-46.7347777777778 -23.6690555555556)","FAR",NA,NA," PONTE BAIXA CONDOMÍNIO A"," OBRAS"," 200"," APTO"," FAR"," 868811,50"," 16068811,50"," Estrada DO M BOI MIRIM"," 130"," Jardim das Flores"," 04905000"," São Paulo"," 3550308"," RMSP"," -46.7347777777778"," -23.6690555555556",109
"110","Funciona","POINT (-47.2277777777778 -23.6696111111111)","FAR",NA,NA," PONTE BAIXA CONDOMÍNIO B"," OBRAS"," 280"," APTO"," FAR"," 2010213,56"," 23290213,56"," Estrada DO M BOI MIRIM"," 130"," Jardim das Flores"," 04905000"," São Paulo"," 3550308"," RMSP"," -47.2277777777778"," -23.6696111111111",110
"111","Funciona","POINT (-46.8307722222222 -23.8186833333333)","FAR",NA,NA," RESERVA EMBU GUAÇU"," ENTREGA TOTAL"," 360"," APTO"," FAR"," 5496437,73"," 28896437,73"," Avenida                   Doutor André Stucchi x Rua Guiomar de Souza"," "," Itararé"," "," Embu-Guaçu"," 3515103"," RMSP"," -46.8307722222222"," -23.8186833333333",111
"112","Funciona","POINT (-47.1729527777778 -22.8752305555556)","FAR",NA,NA," RESIDENCIAL  EUROPA"," ENTREGA TOTAL"," 740"," APTO"," FAR"," 4547474,70"," 60787474,70"," Rua                       Ytamaraká"," "," Jardim Nova Europa"," "," Hortolândia"," 3519071"," RMC"," -47.1729527777778"," -22.8752305555556",112
"113","Funciona","POINT (-46.4006527777778 -23.44095)","FAR",NA,NA," RESIDENCIAL ALTA VISTA"," OBRAS >= 85%"," 240"," APTO"," FAR"," 2160000"," 20400000"," Estrada                   DO CAMINHO VELHO"," "," ÁGUA CHATA/BONSUCESSO"," "," Guarulhos"," 3518800"," RMSP"," -46.4006527777778"," -23.44095",113
"114","Funciona","POINT (-46.2180555555556 -23.9702777777778)","FAR",NA,NA," CONJUNTO HABITACIONAL ENSEADA DO GUARUJÁ I"," OBRAS"," 80"," APTO"," FAR"," 1352438,05"," 7150086,85"," Rua 111"," QD 9"," ENSEADA"," 11441620"," Guarujá"," 3518701"," RMBS"," -46.2180555555556"," -23.9702777777778",114
"115","Funciona","POINT (-46.2180555555556 -23.9702777777778)","FAR",NA,NA," CONJUNTO HABITACIONAL ENSEADA DO GUARUJA II"," OBRAS"," 80"," APTO"," FAR"," 1364798,49"," 7162447,29"," Rua 112"," QD 10"," ENSEADA"," 11441620"," Guarujá"," 3518701"," RMBS"," -46.2180555555556"," -23.9702777777778",115
"116","Funciona","POINT (-46.2180555555556 -23.9702777777778)","FAR",NA,NA," CONJUNTO HABITACIONAL ENSEADA DO GUARUJA III"," OBRAS"," 100"," APTO"," FAR"," 1675921,49"," 8922982,49"," Rua 114"," q 11"," ENSEADA"," 11441620"," Guarujá"," 3518701"," RMBS"," -46.2180555555556"," -23.9702777777778",116
"117","Funciona","POINT (-46.2180555555556 -23.9702777777778)","FAR",NA,NA," CONJUNTO HABITACIONAL ENSEADA DO GUARUJA IV"," OBRAS"," 140"," APTO"," FAR"," 2049603,19"," 12195488,59"," Rua 102"," Q 12"," ENSEADA"," 11441620"," Guarujá"," 3518701"," RMBS"," -46.2180555555556"," -23.9702777777778",117
"118","Funciona","POINT (-47.8997777777778 -22.0587777777778)","FAR",NA,NA," CONJUNTO HABITACIONAL PLANALTO VERDE"," OBRAS >= 85%"," 806"," CASA"," FAR"," 6053327,20"," 62473327,20"," Avenida REGIB ARAB"," 0"," PRESIDENTE COLLOR"," 13560000"," São Carlos"," 3548906"," ESP"," -47.8997777777778"," -22.0587777777778",118
"119","Funciona","POINT (-46.3872722222222 -23.4037694444444)","FAR",NA,NA," CONJUNTO HABITACIONAL PORTAL FLORA"," CONCLUÍDO"," 1500"," APTO"," FAR"," 29542500"," 127042500"," Rua                       Terry"," "," Bonsucesso"," "," Guarulhos"," 3518800"," RMSP"," -46.3872722222222"," -23.4037694444444",119
"120","Funciona","POINT (-46.4175 -23.9372222222222)","FAR",NA,NA," CONJUNTO HABITACIONAL TANCREDO NEVES III - LOTE 10 - QUADRA V"," OBRAS"," 120"," APTO"," FAR"," 3533613,06"," 10933953,06"," Rua ALEXANDRE FIGUEIREDO"," 0"," CLIMA PERFEITO"," 11350580"," São Vicente"," 3551009"," RMBS"," -46.4175"," -23.9372222222222",120
"121","Funciona","POINT (-46.6036166666667 -23.2561111111111)","FAR",NA,NA," CONDOMÍNIO NOVA CANAÃ"," APORTE EMITIDO"," 1100"," APTO"," FAR"," 22000000"," 105600000"," Rua anjo gabriel"," s/n"," terra preta"," 07600000"," Mairiporã"," 3528502"," RMSP"," -46.6036166666667"," -23.2561111111111",121
"122","Funciona","POINT (-46.9369 -23.6202805555556)","FAR",NA,NA," CONDOMÍNIO PARQUE ARCO ÍRIS I E II"," OBRAS"," 384"," APTO"," FAR"," 7679999"," 36863999"," Estrada VELHA DA OLARIA"," 0"," JARDIM PANORAMA"," 06719150"," Cotia"," 3513009"," RMSP"," -46.9369"," -23.6202805555556",122
"123","Funciona","POINT (-46.4309722222222 -23.4566111111111)","FAR",NA,NA," CONDOMÍNIO PARQUE DAS ALDEIAS"," OBRAS"," 1408"," APTO"," FAR"," 28045653,77"," 135053653,77"," Rua PATRÍA"," 0"," "," "," Guarulhos"," 3518800"," RMSP"," -46.4309722222222"," -23.4566111111111",123
"124","Funciona","POINT (-47.3497222222222 -23.3934722222222)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL ALPES DE ITU I"," OBRAS"," 300"," APTO"," FAR"," 4500000"," 25500000"," Estrada Municipal SÍTIO PONDEROSA "," 0"," "," "," Itu"," 3523909"," RMS"," -47.3497222222222"," -23.3934722222222",124
"125","Funciona","POINT (-47.35275 -23.3885555555556)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL ALPES DE ITU II"," OBRAS"," 300"," APTO"," FAR"," 4500000"," 25500000"," Estrada Municipal SÍTIO PONDEROSA"," 0"," "," "," Itu"," 3523909"," RMS"," -47.35275"," -23.3885555555556",125
"126","Funciona","POINT (-46.1976388888889 -23.5622777777778)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL APOEMA I"," OBRAS"," 300"," APTO"," FAR"," 5994127,80"," 28794127,80"," Avenida PREF MAURILIO SOUZA LEITE"," S/N"," CAPUTERA"," 08725650"," Mogi das Cruzes"," 3530607"," RMSP"," -46.1976388888889"," -23.5622777777778",126
"127","Funciona","POINT (-46.1989166666667 -23.5623611111111)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL APOEMA II"," OBRAS"," 300"," APTO"," FAR"," 5906607,87"," 28706607,87"," Avenida PREF MAURILIO SOUZA LEITE FILHO"," S/N"," CAPUTERA"," 08725650"," Mogi das Cruzes"," 3530607"," RMSP"," -46.1989166666667"," -23.5623611111111",127
"128","Funciona","POINT (-47.3873611111111 -20.4932222222222)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL BERNARDINO PUCCI"," OBRAS >= 85%"," 496"," CASA SOBREPOSTA"," FAR"," 4195167,41"," 38915167,41"," Rua                       HEITOR VILLA LOBOS"," "," RECREIO CAMPO BELO"," 14409409"," Franca"," 3516200"," ESP"," -47.3873611111111"," -20.4932222222222",128
"129","Funciona","POINT (-46.4264666666667 -23.4569805555556)","FAR",NA,NA," CONDOMINIO RESIDENCIAL CENTENARIO"," APORTE EMITIDO"," 360"," APTO"," FAR"," 3016832,82"," 30376832,82"," Rua CENTENARIO"," S/N"," JARDIM CENTENARIO"," 07270000"," Guarulhos"," 3518800"," RMSP"," -46.4264666666667"," -23.4569805555556",129
"130","Funciona","POINT (-47.2960833333333 -22.7836666666667)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL DAS ÁRVORES"," OBRAS >= 85%"," 720"," APTO"," FAR"," 11641439,23"," 66361439,23"," Rua 01"," 0"," JARDIM DAS OLIVEIRAS"," 13460970"," Nova Odessa"," 3533403"," RMC"," -47.2960833333333"," -22.7836666666667",130
"131","Funciona","POINT (-48.9063888888889 -23.9667777777778)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL DAS ROSAS"," OBRAS >= 85%"," 416"," CASA SOBREPOSTA"," FAR"," 4160000"," 33280000"," Rua BALBINO ROSA DE MELO"," 0"," "," "," Itapeva"," 3522406"," ESP"," -48.9063888888889"," -23.9667777777778",131
"132","Funciona","POINT (-22.0905361111111 -47.6262833333333)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL DAS ROSAS"," ASSINADO"," 240"," CASA SOBREPOSTA"," FAR"," 2337103,20"," 16737103,20"," Rua FRANCISCO ALVES"," 0"," VILA REGINA"," 13860000"," Aguaí"," 3500303"," ESP"," -22.0905361111111"," -47.6262833333333",132
"133","Funciona","POINT (-44.9659444444444 -22.5735)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL ECO VALE"," ENTREGA TOTAL"," 200"," APTO"," FAR"," 1828954,20"," 13228954,20"," Avenida                   Projetada"," "," Distrito Industrial"," "," Cruzeiro"," 3513405"," RMVPLN"," -44.9659444444444"," -22.5735",133
"134","Funciona","POINT (-45.3567222222222 -23.5936388888889)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL GETUBA"," CONCLUÍDO"," 500"," CASA"," FAR"," 10000000"," 45000000"," Rua                       Gabriel Fagundes Rosa"," "," Getuba"," "," Caraguatatuba"," 3510500"," RMVPLN"," -45.3567222222222"," -23.5936388888889",134
"135","Funciona","POINT (-47.2706138888889 -23.1003444444444)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL INDAIATUBA"," OBRAS"," 2048"," APTO"," FAR"," 39321600"," 194969600"," Área FAZENDA SANTO ANTÔNIO"," 0"," CRUZ ALTA"," 13339320"," Indaiatuba"," 3520509"," RMC"," -47.2706138888889"," -23.1003444444444",135
"136","Funciona","POINT (-46.5365 -23.7230277777778)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL INDEPENDENCIA"," OBRAS"," 420"," APTO"," FAR"," 9075800"," 40995800"," Rua                       TIRADENTES"," "," MONTANHÃO"," 09781220"," São Bernardo do Campo"," 3548708"," RMSP"," -46.5365"," -23.7230277777778",136
"137","Funciona","POINT (-47.2911111111111 -22.9473888888889)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL JARDIM PANORAMA"," OBRAS"," 600"," APTO"," FAR"," 11983404,71"," 57583404,71"," Rua ANTONIO N DA SILVA"," S/N"," JARDIM PANORAMA"," 13190000"," Monte Mor"," 3531803"," RMC"," -47.2911111111111"," -22.9473888888889",137
"138","Funciona","POINT (-47.7143111111111 -22.6603527777778)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL PARQUE DOS IPÊS"," OBRAS"," 720"," APTO"," FAR"," 14013814,10"," 68733814,10"," Estrada Municipal ESTRADA MUNICIPAL DE PIRACICABA"," S/N"," VILA SÔNIA"," 13403150"," Piracicaba"," 3538709"," ESP"," -47.7143111111111"," -22.6603527777778",138
"139","Funciona","POINT (-46.8091944444444 -23.6598055555556)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL PARQUE SÃO MARCOS"," OBRAS"," 118"," APTO"," FAR"," 2347772,43"," 11315772,43"," Estrada SÃO SEBASTIÃO"," 0"," CHÁCARA SÃO MARCOS"," 06817190"," Embu das Artes"," 3515004"," RMSP"," -46.8091944444444"," -23.6598055555556",139
"140","Funciona","POINT (-46.8102972222222 -23.6428972222222)","FAR",NA,NA," CONDOMINIO RESIDENCIAL PIRAJUSSARA"," OBRAS"," 300"," APTO"," FAR"," 5929308,69"," 28729308,69"," Rua QUENIA 02"," S/N"," PIRAJUSSARA"," 06816530"," Embu das Artes"," 3515004"," RMSP"," -46.8102972222222"," -23.6428972222222",140
"141","Funciona","POINT (-46.9193333333333 -22.6031944444444)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL PREFEITO ADALBERTO BERGO"," OBRAS"," 144"," APTO"," FAR"," 1440000"," 12384000"," Rua                       JOSÉ CILUZZO"," "," VILA ESPERANÇA"," 13830000"," Santo Antônio de Posse"," 3548005"," RMC"," -46.9193333333333"," -22.6031944444444",141
"142","Funciona","POINT (-47.8166666666667 -21.1211111111111)","FAR",NA,NA," CONDOMINIO RESIDENCIAL RIO NEGRO"," OBRAS"," 256"," APTO"," FAR"," 4636100,47"," 24092100,47"," Rua CARLOS CESAR TONELO"," S/N"," JARDIM HEITOR RIGON"," 14062035"," Ribeirão Preto"," 3543402"," ESP"," -47.8166666666667"," -21.1211111111111",142
"143","Funciona","POINT (-47.4253333333333 -22.6164166666667)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL RUBI  3 4 E 5"," OBRAS"," 900"," APTO"," FAR"," 18000000"," 81000000"," Avenida DR. LAURO CORRÊA DA SILVA "," S/N"," GRAMINHA"," 13481631"," Limeira"," 3526902"," ESP"," -47.4253333333333"," -22.6164166666667",143
"144","Funciona","POINT (-46.4161305555556 -23.438375)","FAR",NA,NA," CONDOMINIO RESIDENCIAL SALINAS"," OBRAS"," 158"," APTO"," FAR"," 1806097,60"," 13814097,60"," Rua DEISE"," S/N"," CIDADE PQ BRASILIA"," 07243040"," Guarulhos"," 3518800"," RMSP"," -46.4161305555556"," -23.438375",144
"145","Funciona","POINT (-47.1149916666667 -22.9433416666667)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL SANTA LUZIA"," OBRAS"," 260"," APTO"," FAR"," 5200000"," 24960000"," Rua madre eduarda shafers"," 400"," santa lucia"," 13060519"," Campinas"," 3509502"," RMC"," -47.1149916666667"," -22.9433416666667",145
"146","Funciona","POINT (-47.1460305555556 -22.8315888888889)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL TAKANOS I, II E III"," ENTREGA TOTAL"," 600"," APTO"," FAR"," 4453161,79"," 50053161,79"," Estrada Municipal José Sedano"," 0"," Amarais"," 13060000"," Campinas"," 3509502"," RMC"," -47.1460305555556"," -22.8315888888889",146
"147","Funciona","POINT (-46.2122805555556 -23.5748361111111)","FAR",NA,NA," CONDOMINIO RESIDENCIAL TRIANGULO, QUADRADO, BAMBU I, BAMBU II E BAMBU III"," OBRAS >= 85%"," 1240"," DIVERSOS"," FAR"," 16857001,38"," 111097001,38"," Avenida                   Kaoru Hiramatsu"," "," Braz Cubas"," 08760500"," Mogi das Cruzes"," 3530607"," RMSP"," -46.2122805555556"," -23.5748361111111",147
"148","Funciona","POINT (-46.4044888888889 -23.4108333333333)","FAR",NA,NA," CONDOMINIO RESIDENCIAL TRIUNFO"," APORTE EMITIDO"," 110"," APTO"," FAR"," 1446352,27"," 9806352,27"," Rua SENHOR DO BONFIM"," S/N"," JD TRIUNFO"," 07175440"," Guarulhos"," 3518800"," RMSP"," -46.4044888888889"," -23.4108333333333",148
"149","Funciona","POINT (-46.9235583333333 -22.7418777777778)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL VIDA NOVA"," OBRAS"," 296"," APTO"," FAR"," 5812583,08"," 28308583,08"," Estrada Municipal         HAMILTON BERNARDES"," "," SANTA CLARA"," "," Pedreira"," 3537107"," RMC"," -46.9235583333333"," -22.7418777777778",149
"150","Funciona","POINT (-47.7283333333333 -22.67725)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL VIDA NOVA"," OBRAS"," 1200"," APTO"," FAR"," 23995200"," 115195200"," Avenida 01"," 0"," "," "," Piracicaba"," 3538709"," ESP"," -47.7283333333333"," -22.67725",150
"151","Funciona","POINT (-48.3251388888889 -21.2333888888889)","FAR",NA,NA," CONDOMÍNIO RESIDENCIAL VIDA NOVA I"," OBRAS"," 264"," CASA SOBREPOSTA"," FAR"," 2640000"," 21120000"," Rua JOÃO BATISTA FERRAZ SAMPAIO"," 0"," VALE DO SOL"," 14876150"," Jaboticabal"," 3524303"," ESP"," -48.3251388888889"," -21.2333888888889",151
