"","status","geometry","type","source","sYear","Empreendimento","Fase","Quantidade de UH"," Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região","Longitude","Latitude","id"
"205","Funciona","POINT (-46.8307722222222 -23.8186833333333)","Empreendimentos","Casa Paulista","2014"," RESERVA EMBU GUAÇU"," ENTREGA TOTAL"," 360"," APTO"," FAR"," 5496437,73"," 28896437,73"," Avenida                   Doutor André Stucchi x Rua Guiomar de Souza"," "," Itararé"," "," Embu-Guaçu"," 3515103"," RMSP"," -46.8307722222222"," -23.8186833333333",205
"206","Funciona","POINT (-47.1729527777778 -22.8752305555556)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL  EUROPA"," ENTREGA TOTAL"," 740"," APTO"," FAR"," 4547474,70"," 60787474,70"," Rua                       Ytamaraká"," "," Jardim Nova Europa"," "," Hortolândia"," 3519071"," RMC"," -47.1729527777778"," -22.8752305555556",206
"207","Funciona","POINT (-46.7821944444444 -23.6237222222222)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL  JOÃO CÂNDIDO B"," ENTREGA TOTAL"," 192"," APTO"," Entidade"," 4876159,06"," 19453048,92"," Rua                       Maria Patrícia da Silva"," s/nº"," Jardim  Salete"," "," Taboão da Serra"," 3552809"," RMSP"," -46.7821944444444"," -23.6237222222222",207
"208","Funciona","POINT (-46.4006527777778 -23.44095)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL ALTA VISTA"," OBRAS >= 85%"," 240"," APTO"," FAR"," 2160000"," 20400000"," Estrada                   DO CAMINHO VELHO"," "," ÁGUA CHATA/BONSUCESSO"," "," Guarulhos"," 3518800"," RMSP"," -46.4006527777778"," -23.44095",208
"209","Funciona","POINT (-46.5357222222222 -22.9272222222222)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL DR TARTARI E PADRE ZECCHIN"," OBRAS >= 85%"," 159"," APTO"," CHAM"," 2385000"," 13515000"," Rua 3"," 0"," JARDIM ÁGUA CLARA"," "," Bragança Paulista"," 3507605"," ESP"," -46.5357222222222"," -22.9272222222222",209
"210","Funciona","POINT (-46.2180555555556 -23.9702777777778)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL ENSEADA DO GUARUJÁ I"," OBRAS"," 80"," APTO"," FAR"," 1352438,05"," 7150086,85"," Rua 111"," QD 9"," ENSEADA"," 11441620"," Guarujá"," 3518701"," RMBS"," -46.2180555555556"," -23.9702777777778",210
"211","Funciona","POINT (-46.2180555555556 -23.9702777777778)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL ENSEADA DO GUARUJA II"," OBRAS"," 80"," APTO"," FAR"," 1364798,49"," 7162447,29"," Rua 112"," QD 10"," ENSEADA"," 11441620"," Guarujá"," 3518701"," RMBS"," -46.2180555555556"," -23.9702777777778",211
"212","Funciona","POINT (-46.2180555555556 -23.9702777777778)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL ENSEADA DO GUARUJA III"," OBRAS"," 100"," APTO"," FAR"," 1675921,49"," 8922982,49"," Rua 114"," q 11"," ENSEADA"," 11441620"," Guarujá"," 3518701"," RMBS"," -46.2180555555556"," -23.9702777777778",212
"213","Funciona","POINT (-46.2180555555556 -23.9702777777778)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL ENSEADA DO GUARUJA IV"," OBRAS"," 140"," APTO"," FAR"," 2049603,19"," 12195488,59"," Rua 102"," Q 12"," ENSEADA"," 11441620"," Guarujá"," 3518701"," RMBS"," -46.2180555555556"," -23.9702777777778",213
"214","Funciona","POINT (-46.4055277777778 -23.5778888888889)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL FLORESTAN FERNANDES"," OBRAS"," 198"," APTO"," Entidade"," 3960000"," 20237597,88"," Rua                       Mar de Baffim"," S/Nº"," VILA PAULISTA I"," 08490620"," São Paulo"," 3550308"," RMSP"," -46.4055277777778"," -23.5778888888889",214
"215","Funciona","POINT (-46.5065277777778 -23.6853333333333)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL HUMAITÁ 1056/2008"," CONCLUÍDO"," 40"," APTO"," CR.SOLIDARIO"," 600000"," 2481525,85"," Avenida Capitão Mário de Toledon Camargo"," s/n"," Vila Humaitá"," "," Santo André"," 3547809"," RMSP"," -46.5065277777778"," -23.6853333333333",215
"216","Funciona","POINT (-46.4055277777778 -23.5774166666667)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL JOSÉ MARIA AMARAL"," OBRAS"," 198"," APTO"," Entidade"," 3960000"," 20208661,63"," Rua                       Mar de Baffim"," S/Nº"," VILA PAULISTA I"," 08490620"," São Paulo"," 3550308"," RMSP"," -46.4055277777778"," -23.5774166666667",216
"217","Funciona","POINT (-46.5418333333333 -22.9534722222222)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL MARCELO STEFANI I, II, III  E IV"," OBRAS"," 712"," APTO"," CHAM"," 12809455,08"," 62649455,08"," Avenida ROSA RAFFANTI CECCHETTINI"," 0"," JARDIM ÁGUA CLARA"," "," Bragança Paulista"," 3507605"," ESP"," -46.5418333333333"," -22.9534722222222",217
"218","Funciona","POINT (-46.5053333333333 -23.7139166666667)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL NOVA CONQUISTA"," OBRAS >= 85%"," 120"," APTO"," Entidade"," 2400000"," 9841624,80"," Rua                       Alagoas"," s/nº"," Cidade São Jorge"," 09111760"," Santo André"," 3547809"," RMSP"," -46.5053333333333"," -23.7139166666667",218
"219","Funciona","POINT (-47.8997777777778 -22.0587777777778)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL PLANALTO VERDE"," OBRAS >= 85%"," 806"," CASA"," FAR"," 6053327,20"," 62473327,20"," Avenida REGIB ARAB"," 0"," PRESIDENTE COLLOR"," 13560000"," São Carlos"," 3548906"," ESP"," -47.8997777777778"," -22.0587777777778",219
"220","Funciona","POINT (-46.3872722222222 -23.4037694444444)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL PORTAL FLORA"," CONCLUÍDO"," 1500"," APTO"," FAR"," 29542500"," 127042500"," Rua                       Terry"," "," Bonsucesso"," "," Guarulhos"," 3518800"," RMSP"," -46.3872722222222"," -23.4037694444444",220
"221","Funciona","POINT (-46.7875694444444 -23.7028)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL SANTA SOFIA II"," ASSINADO"," 192"," APTO"," Entidade"," 3840000"," 20016000"," Rua                       SANTA SOFIA "," 250"," JARDIM ANGELA"," "," São Paulo"," 3550308"," RMSP"," -46.7875694444444"," -23.7028",221
"222","Funciona","POINT (-46.4545555555556 -23.6416944444444)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL SONHO MEU"," OBRAS >= 85%"," 200"," APTO"," Entidade"," 4000000"," 15116699,34"," Estrada                   Mauá e Adutora Rio Claro"," 1701"," Jardim Ipê"," 09390500"," Mauá"," 3529401"," RMSP"," -46.4545555555556"," -23.6416944444444",222
"223","Funciona","POINT (-46.6205277777778 -23.6819444444444)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL SONIA MARIA 365/2008"," CONCLUÍDO"," 60"," APTO"," CR.SOLIDARIO"," 736407,05"," 2928718,20"," Rua Sonia Maria"," 142"," Jardim Ruyce"," "," Diadema"," 3513801"," RMSP"," -46.6205277777778"," -23.6819444444444",223
"224","Funciona","POINT (-46.4175 -23.9372222222222)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL TANCREDO NEVES III - LOTE 10 - QUADRA V"," OBRAS"," 120"," APTO"," FAR"," 3533613,06"," 10933953,06"," Rua ALEXANDRE FIGUEIREDO"," 0"," CLIMA PERFEITO"," 11350580"," São Vicente"," 3551009"," RMBS"," -46.4175"," -23.9372222222222",224
"225","Funciona","POINT (-46.7675 -23.6604166666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO NOSSA SENHORA APARECIDA 788/2008"," CONCLUÍDO"," 180"," APTO"," CR.SOLIDARIO"," 2695967,55"," 8208323,92"," Estrada De Itapecerica"," 1770"," Parque do Engenho"," "," São Paulo"," 3550308"," RMSP"," -46.7675"," -23.6604166666667",225
"226","Funciona","POINT (-46.6036166666667 -23.2561111111111)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO NOVA CANAÃ"," APORTE EMITIDO"," 1100"," APTO"," FAR"," 22000000"," 105600000"," Rua anjo gabriel"," s/n"," terra preta"," 07600000"," Mairiporã"," 3528502"," RMSP"," -46.6036166666667"," -23.2561111111111",226
"227","Funciona","POINT (-46.6343055555556 -23.5373333333333)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO NOVO HORIZONTE 897/2008"," CONCLUÍDO"," 63"," APTO"," CR.SOLIDARIO"," 627000"," 2486072,55"," Rua Brigadeiro Tobias"," 258"," Centro"," "," São Paulo"," 3550308"," RMSP"," -46.6343055555556"," -23.5373333333333",227
"228","Funciona","POINT (-46.9369 -23.6202805555556)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO PARQUE ARCO ÍRIS I E II"," OBRAS"," 384"," APTO"," FAR"," 7679999"," 36863999"," Estrada VELHA DA OLARIA"," 0"," JARDIM PANORAMA"," 06719150"," Cotia"," 3513009"," RMSP"," -46.9369"," -23.6202805555556",228
"229","Funciona","POINT (-46.4309722222222 -23.4566111111111)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO PARQUE DAS ALDEIAS"," OBRAS"," 1408"," APTO"," FAR"," 28045653,77"," 135053653,77"," Rua PATRÍA"," 0"," "," "," Guarulhos"," 3518800"," RMSP"," -46.4309722222222"," -23.4566111111111",229
"230","Funciona","POINT (-46.4166666666667 -23.4376666666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO PARQUE ESTELA"," ENTREGA TOTAL"," 218"," APTO"," Entidade"," 3255968,79"," 14588160,81"," Rua                       Mucugeo"," S/N"," Jardim Guilhermino"," 07273100"," Guarulhos"," 3518800"," RMSP"," -46.4166666666667"," -23.4376666666667",230
"231","Funciona","POINT (-46.4256666666667 -23.5225555555556)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESESIDENCIAL SANTO EXPEDITO 1055/2008"," ENTREGA TOTAL"," 170"," APTO"," CR.SOLIDARIO"," 2550000"," 8923211,89"," Rua Carlos Manelli"," s/n"," Guaianazes"," "," São Paulo"," 3550308"," RMSP"," -46.4256666666667"," -23.5225555555556",231
"232","Funciona","POINT (-47.3497222222222 -23.3934722222222)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL ALPES DE ITU I"," OBRAS"," 300"," APTO"," FAR"," 4500000"," 25500000"," Estrada Municipal SÍTIO PONDEROSA "," 0"," "," "," Itu"," 3523909"," RMS"," -47.3497222222222"," -23.3934722222222",232
"233","Funciona","POINT (-47.35275 -23.3885555555556)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL ALPES DE ITU II"," OBRAS"," 300"," APTO"," FAR"," 4500000"," 25500000"," Estrada Municipal SÍTIO PONDEROSA"," 0"," "," "," Itu"," 3523909"," RMS"," -47.35275"," -23.3885555555556",233
"234","Funciona","POINT (-46.4226388888889 -23.6578333333333)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL ALTOS DE MAUÁ"," OBRAS"," 840"," APTO"," Entidade"," 16800000"," 71400000"," Avenida                   Dona Benedita Franca da Veiga,","  s/nº"," Jardim Feital"," 09330620"," Mauá"," 3529401"," RMSP"," -46.4226388888889"," -23.6578333333333",234
"235","Funciona","POINT (-46.5732222222222 -23.4626666666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL ALVORADA 363/2008"," CONCLUÍDO"," 120"," APTO"," CR.SOLIDARIO"," 1010746,18"," 4610745,69"," Rua Lopes da Costa"," 782"," Jaçanã"," "," São Paulo"," 3550308"," RMSP"," -46.5732222222222"," -23.4626666666667",235
"236","Funciona","POINT (-46.1976388888889 -23.5622777777778)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL APOEMA I"," OBRAS"," 300"," APTO"," FAR"," 5994127,80"," 28794127,80"," Avenida PREF MAURILIO SOUZA LEITE"," S/N"," CAPUTERA"," 08725650"," Mogi das Cruzes"," 3530607"," RMSP"," -46.1976388888889"," -23.5622777777778",236
"237","Funciona","POINT (-46.1989166666667 -23.5623611111111)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL APOEMA II"," OBRAS"," 300"," APTO"," FAR"," 5906607,87"," 28706607,87"," Avenida PREF MAURILIO SOUZA LEITE FILHO"," S/N"," CAPUTERA"," 08725650"," Mogi das Cruzes"," 3530607"," RMSP"," -46.1989166666667"," -23.5623611111111",237
"238","Funciona","POINT (-47.3873611111111 -20.4932222222222)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL BERNARDINO PUCCI"," OBRAS >= 85%"," 496"," CASA SOBREPOSTA"," FAR"," 4195167,41"," 38915167,41"," Rua                       HEITOR VILLA LOBOS"," "," RECREIO CAMPO BELO"," 14409409"," Franca"," 3516200"," ESP"," -47.3873611111111"," -20.4932222222222",238
"239","Funciona","POINT (-46.4264666666667 -23.4569805555556)","Empreendimentos","Casa Paulista","2014"," CONDOMINIO RESIDENCIAL CENTENARIO"," APORTE EMITIDO"," 360"," APTO"," FAR"," 3016832,82"," 30376832,82"," Rua CENTENARIO"," S/N"," JARDIM CENTENARIO"," 07270000"," Guarulhos"," 3518800"," RMSP"," -46.4264666666667"," -23.4569805555556",239
"240","Funciona","POINT (-46.1400277777778 -23.8490555555556)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL CLARAÍBA"," APORTE EMITIDO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Rodovia DR. MANOEL HIPPOLYTO REGO"," 15061"," JARDIM SÃO RAFAEL"," 11250000"," Bertioga"," 3506359"," RMBS"," -46.1400277777778"," -23.8490555555556",240
"241","Funciona","POINT (-47.2960833333333 -22.7836666666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL DAS ÁRVORES"," OBRAS >= 85%"," 720"," APTO"," FAR"," 11641439,23"," 66361439,23"," Rua 01"," 0"," JARDIM DAS OLIVEIRAS"," 13460970"," Nova Odessa"," 3533403"," RMC"," -47.2960833333333"," -22.7836666666667",241
"242","Funciona","POINT (-48.9063888888889 -23.9667777777778)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL DAS ROSAS"," OBRAS >= 85%"," 416"," CASA SOBREPOSTA"," FAR"," 4160000"," 33280000"," Rua BALBINO ROSA DE MELO"," 0"," "," "," Itapeva"," 3522406"," ESP"," -48.9063888888889"," -23.9667777777778",242
"243","Funciona","POINT (-22.0905361111111 -47.6262833333333)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL DAS ROSAS"," ASSINADO"," 240"," CASA SOBREPOSTA"," FAR"," 2337103,20"," 16737103,20"," Rua FRANCISCO ALVES"," 0"," VILA REGINA"," 13860000"," Aguaí"," 3500303"," ESP"," -22.0905361111111"," -47.6262833333333",243
"244","Funciona","POINT (-44.9659444444444 -22.5735)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL ECO VALE"," ENTREGA TOTAL"," 200"," APTO"," FAR"," 1828954,20"," 13228954,20"," Avenida                   Projetada"," "," Distrito Industrial"," "," Cruzeiro"," 3513405"," RMVPLN"," -44.9659444444444"," -22.5735",244
"245","Funciona","POINT (-46.14025 -23.8493055555556)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL FLAMBOYANT"," APORTE EMITIDO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Rodovia DR MANOEL HIPPOLYTO REGO"," 15000"," JARDIM SÃO RAFAEL"," 11250000"," Bertioga"," 3506359"," RMBS"," -46.14025"," -23.8493055555556",245
"246","Funciona","POINT (-46.5973861111111 -23.7199083333333)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL FREI BETTO"," ASSINADO"," 500"," APTO"," Entidade"," 9985538,62"," 47985538,62"," Rua MATO DENTRO"," 0"," ALVARENGA"," "," São Bernardo do Campo"," 3548708"," RMSP"," -46.5973861111111"," -23.7199083333333",246
"247","Funciona","POINT (-46.1405 -23.8493888888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL GANANDÍ"," APORTE EMITIDO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Rodovia DR MANOEL HIPPOLYTO REGO"," 15099"," JARDIM SÃO RAFAEL"," 11250000"," Bertioga"," 3506359"," RMBS"," -46.1405"," -23.8493888888889",247
"248","Funciona","POINT (-45.3567222222222 -23.5936388888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL GETUBA"," CONCLUÍDO"," 500"," CASA"," FAR"," 10000000"," 45000000"," Rua                       Gabriel Fagundes Rosa"," "," Getuba"," "," Caraguatatuba"," 3510500"," RMVPLN"," -45.3567222222222"," -23.5936388888889",248
"249","Funciona","POINT (-47.2706138888889 -23.1003444444444)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL INDAIATUBA"," OBRAS"," 2048"," APTO"," FAR"," 39321600"," 194969600"," Área FAZENDA SANTO ANTÔNIO"," 0"," CRUZ ALTA"," 13339320"," Indaiatuba"," 3520509"," RMC"," -47.2706138888889"," -23.1003444444444",249
"250","Funciona","POINT (-46.5365 -23.7230277777778)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL INDEPENDENCIA"," OBRAS"," 420"," APTO"," FAR"," 9075800"," 40995800"," Rua                       TIRADENTES"," "," MONTANHÃO"," 09781220"," São Bernardo do Campo"," 3548708"," RMSP"," -46.5365"," -23.7230277777778",250
"251","Funciona","POINT (-46.3976611111111 -23.5384055555556)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL JABUTICABEIRAS"," ASSINADO"," 200"," APTO"," Entidade"," 4000000"," 17000000"," Rua                       João da Silva Aguiar, "," 562"," VILA IOLANDA"," 08452250"," São Paulo"," 3550308"," RMSP"," -46.3976611111111"," -23.5384055555556",251
"252","Funciona","POINT (-47.2911111111111 -22.9473888888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL JARDIM PANORAMA"," OBRAS"," 600"," APTO"," FAR"," 11983404,71"," 57583404,71"," Rua ANTONIO N DA SILVA"," S/N"," JARDIM PANORAMA"," 13190000"," Monte Mor"," 3531803"," RMC"," -47.2911111111111"," -22.9473888888889",252
"253","Funciona","POINT (-46.5956388888889 -23.7203888888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL NELSON MANDELA"," ASSINADO"," 300"," APTO"," Entidade"," 5997754,86"," 28797754,86"," Rua MATO DENTRO"," 0"," ALVARENGA"," "," São Bernardo do Campo"," 3548708"," RMSP"," -46.5956388888889"," -23.7203888888889",253
"254","Funciona","POINT (-47.7143111111111 -22.6603527777778)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL PARQUE DOS IPÊS"," OBRAS"," 720"," APTO"," FAR"," 14013814,10"," 68733814,10"," Estrada Municipal ESTRADA MUNICIPAL DE PIRACICABA"," S/N"," VILA SÔNIA"," 13403150"," Piracicaba"," 3538709"," ESP"," -47.7143111111111"," -22.6603527777778",254
"255","Funciona","POINT (-46.8091944444444 -23.6598055555556)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL PARQUE SÃO MARCOS"," OBRAS"," 118"," APTO"," FAR"," 2347772,43"," 11315772,43"," Estrada SÃO SEBASTIÃO"," 0"," CHÁCARA SÃO MARCOS"," 06817190"," Embu das Artes"," 3515004"," RMSP"," -46.8091944444444"," -23.6598055555556",255
"256","Funciona","POINT (-46.8102972222222 -23.6428972222222)","Empreendimentos","Casa Paulista","2014"," CONDOMINIO RESIDENCIAL PIRAJUSSARA"," OBRAS"," 300"," APTO"," FAR"," 5929308,69"," 28729308,69"," Rua QUENIA 02"," S/N"," PIRAJUSSARA"," 06816530"," Embu das Artes"," 3515004"," RMSP"," -46.8102972222222"," -23.6428972222222",256
"257","Funciona","POINT (-46.9193333333333 -22.6031944444444)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL PREFEITO ADALBERTO BERGO"," OBRAS"," 144"," APTO"," FAR"," 1440000"," 12384000"," Rua                       JOSÉ CILUZZO"," "," VILA ESPERANÇA"," 13830000"," Santo Antônio de Posse"," 3548005"," RMC"," -46.9193333333333"," -22.6031944444444",257
"258","Funciona","POINT (-46.1405833333333 -23.8494722222222)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL QUARESMEIRA"," APORTE EMITIDO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Rodovia DR MANOEL HIPPOLYTO REGO"," 15139"," JARDIM SÃO RAFAEL"," 11250000"," Bertioga"," 3506359"," RMBS"," -46.1405833333333"," -23.8494722222222",258
"259","Funciona","POINT (-46.3381111111111 -23.4846666666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL RENATO DE OLIVEIRA"," ASSINADO"," 200"," APTO"," Entidade"," 4000000"," 19200000"," Rua NOVA DE JULHO"," S/N"," ARACARÉ"," 08571140"," Itaquaquecetuba"," 3523107"," RMSP"," -46.3381111111111"," -23.4846666666667",259
"260","Funciona","POINT (-46.1683333333333 -23.8458055555556)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL RESEDÁ"," APORTE EMITIDO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Rodovia DR MANOEL HIPPOLYTO REGO"," 15029"," JARDIM SÃO RAFAEL"," 1125000"," Bertioga"," 3506359"," RMBS"," -46.1683333333333"," -23.8458055555556",260
"261","Funciona","POINT (-47.8166666666667 -21.1211111111111)","Empreendimentos","Casa Paulista","2014"," CONDOMINIO RESIDENCIAL RIO NEGRO"," OBRAS"," 256"," APTO"," FAR"," 4636100,47"," 24092100,47"," Rua CARLOS CESAR TONELO"," S/N"," JARDIM HEITOR RIGON"," 14062035"," Ribeirão Preto"," 3543402"," ESP"," -47.8166666666667"," -21.1211111111111",261
"262","Funciona","POINT (-47.4253333333333 -22.6164166666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL RUBI  3 4 E 5"," OBRAS"," 900"," APTO"," FAR"," 18000000"," 81000000"," Avenida DR. LAURO CORRÊA DA SILVA "," S/N"," GRAMINHA"," 13481631"," Limeira"," 3526902"," ESP"," -47.4253333333333"," -22.6164166666667",262
"263","Funciona","POINT (-46.4161305555556 -23.438375)","Empreendimentos","Casa Paulista","2014"," CONDOMINIO RESIDENCIAL SALINAS"," OBRAS"," 158"," APTO"," FAR"," 1806097,60"," 13814097,60"," Rua DEISE"," S/N"," CIDADE PQ BRASILIA"," 07243040"," Guarulhos"," 3518800"," RMSP"," -46.4161305555556"," -23.438375",263
"264","Funciona","POINT (-47.1149916666667 -22.9433416666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL SANTA LUZIA"," OBRAS"," 260"," APTO"," FAR"," 5200000"," 24960000"," Rua madre eduarda shafers"," 400"," santa lucia"," 13060519"," Campinas"," 3509502"," RMC"," -47.1149916666667"," -22.9433416666667",264
"265","Funciona","POINT (-47.1460305555556 -22.8315888888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL TAKANOS I, II E III"," ENTREGA TOTAL"," 600"," APTO"," FAR"," 4453161,79"," 50053161,79"," Estrada Municipal José Sedano"," 0"," Amarais"," 13060000"," Campinas"," 3509502"," RMC"," -47.1460305555556"," -22.8315888888889",265
"266","Funciona","POINT (-46.2122805555556 -23.5748361111111)","Empreendimentos","Casa Paulista","2014"," CONDOMINIO RESIDENCIAL TRIANGULO, QUADRADO, BAMBU I, BAMBU II E BAMBU III"," OBRAS >= 85%"," 1240"," DIVERSOS"," FAR"," 16857001,38"," 111097001,38"," Avenida                   Kaoru Hiramatsu"," "," Braz Cubas"," 08760500"," Mogi das Cruzes"," 3530607"," RMSP"," -46.2122805555556"," -23.5748361111111",266
"267","Funciona","POINT (-46.4044888888889 -23.4108333333333)","Empreendimentos","Casa Paulista","2014"," CONDOMINIO RESIDENCIAL TRIUNFO"," APORTE EMITIDO"," 110"," APTO"," FAR"," 1446352,27"," 9806352,27"," Rua SENHOR DO BONFIM"," S/N"," JD TRIUNFO"," 07175440"," Guarulhos"," 3518800"," RMSP"," -46.4044888888889"," -23.4108333333333",267
"268","Funciona","POINT (-46.74625 -23.4412777777778)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL VALE DAS FLORES 895/2008"," ENTREGA TOTAL"," 63"," CASA"," CR.SOLIDARIO"," 630000"," 2990545,26"," Rua Francisco da Cunha Menezes"," 975"," Jaraguá"," "," São Paulo"," 3550308"," RMSP"," -46.74625"," -23.4412777777778",268
"269","Funciona","POINT (-46.9235583333333 -22.7418777777778)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL VIDA NOVA"," OBRAS"," 296"," APTO"," FAR"," 5812583,08"," 28308583,08"," Estrada Municipal         HAMILTON BERNARDES"," "," SANTA CLARA"," "," Pedreira"," 3537107"," RMC"," -46.9235583333333"," -22.7418777777778",269
"270","Funciona","POINT (-47.7283333333333 -22.67725)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL VIDA NOVA"," OBRAS"," 1200"," APTO"," FAR"," 23995200"," 115195200"," Avenida 01"," 0"," "," "," Piracicaba"," 3538709"," ESP"," -47.7283333333333"," -22.67725",270
"271","Funciona","POINT (-48.3251388888889 -21.2333888888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL VIDA NOVA I"," OBRAS"," 264"," CASA SOBREPOSTA"," FAR"," 2640000"," 21120000"," Rua JOÃO BATISTA FERRAZ SAMPAIO"," 0"," VALE DO SOL"," 14876150"," Jaboticabal"," 3524303"," ESP"," -48.3251388888889"," -21.2333888888889",271
"272","Funciona","POINT (-48.3271388888889 -21.2387222222222)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL VIDA NOVA II"," OBRAS"," 264"," CASA SOBREPOSTA"," FAR"," 2640000"," 21120000"," Rua JOÃO BATISTA FERRAZ SAMPAIO"," 0"," VALE DO SOL"," 14876150"," Jaboticabal"," 3524303"," ESP"," -48.3271388888889"," -21.2387222222222",272
"273","Funciona","POINT (-47.6734722222222 -23.254075)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL VIDA NOVA II"," OBRAS"," 300"," CASA SOBREPOSTA"," FAR"," 3521521,62"," 24521521,62"," Estrada Municipal VICENTE TELES DE MIRANDA BTV-335"," 0"," "," "," Boituva"," 3507001"," RMS"," -47.6734722222222"," -23.254075",273
"274","Funciona","POINT (-47.6799444444444 -23.2861388888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL VIDA NOVA III"," OBRAS"," 200"," CASA SOBREPOSTA"," FAR"," 2563976,23"," 16563976,23"," Estrada Municipal VICENTE TELES DE MIRANDA BTV-335"," 0"," "," "," Boituva"," 3507001"," RMS"," -47.6799444444444"," -23.2861388888889",274
